"alpha","beta","sigma"
6.66423808155822,-0.441009083071445,0.6439074339819
6.71940301492319,-0.450987099980567,0.586338813384162
6.92953970871676,-0.479063347072731,0.519201491588268
7.15275712073796,-0.517636626485388,0.587863437812505
7.0866222411085,-0.500881993876321,0.587508336364515
7.10655950108862,-0.494631878832288,0.585441420031158
7.20146654131594,-0.508204136652919,0.583828973874764
7.12101994766887,-0.497759421322851,0.559082157956752
7.06552049343759,-0.497627838358712,0.65366956618459
7.06206527046378,-0.491866552982568,0.53740239756063
7.45870038888602,-0.547801852371013,0.544017571241144
6.96663655387242,-0.479909559040437,0.581670412560327
6.97072408051509,-0.474998045364924,0.592886020875026
7.23881849913983,-0.522948346726249,0.591210495089992
7.05275368605569,-0.493205278828052,0.578376875553289
7.2461436639487,-0.518085726006796,0.603242953566311
7.26060426921568,-0.521593711754362,0.593795143616738
6.98495417483122,-0.479666988630467,0.509077214001893
6.87253480345542,-0.471646611575687,0.599243623897915
7.00917536609723,-0.489854555176472,0.619903035617879
7.19498121056213,-0.510219196217011,0.596794140671289
7.20937236976294,-0.513917867872677,0.615964356866022
7.23578602236765,-0.516664915321466,0.557406708919201
6.93233988511738,-0.47659603129594,0.57655780308779
6.89122860935569,-0.46589912291066,0.606709402531547
7.19966036323345,-0.512562686363194,0.622665561661749
7.14324223996263,-0.507748276043584,0.591056382101988
6.94515651840376,-0.474370731835841,0.60321647668427
7.12264154819839,-0.502532359187418,0.662563190012091
6.65202473604835,-0.431790555851198,0.614057077239399
7.04518745290269,-0.490436674779246,0.554945288855858
6.7756330364692,-0.460960486736461,0.589884452934811
7.18862795840707,-0.508203692845159,0.519405539885791
7.13331254960468,-0.504194137870122,0.567931117045206
6.88326792515503,-0.478753974713977,0.634179790225552
7.31981129146779,-0.529860453315404,0.643736043084063
7.26202434832424,-0.515664452563534,0.607415701294993
6.97989103629335,-0.490859779287818,0.574382214319001
7.14515508177127,-0.49598898055827,0.61220392820104
6.88682248945228,-0.470345920264338,0.562095722879359
7.06230716696821,-0.495470682602316,0.615079419580508
7.32187147663878,-0.52359711136665,0.573291059030847
7.22048975882723,-0.514518578060192,0.599804031865517
7.25176398940757,-0.513983631280723,0.660462462698505
6.92199457254083,-0.478208259231617,0.561019728692195
6.88795393546197,-0.471880852815537,0.578926106716593
7.1520117763853,-0.512300340972993,0.568048137455503
7.03754758660824,-0.492005909734349,0.574982839144695
7.07138486392002,-0.499493410984221,0.582224452770505
6.90412126904223,-0.474338619688016,0.593079333076339
7.03965745153359,-0.48937350722298,0.57647129575117
7.00416745036018,-0.481669459880726,0.61379917450581
7.1490769006698,-0.506503457349961,0.586938005070765
6.87251782919388,-0.474622906264903,0.560104444199065
6.73647354520892,-0.453376400055928,0.560758210918697
6.79722844435362,-0.452085543714643,0.573383554527273
6.65155001270209,-0.438806708282462,0.620720445912768
7.15912529102145,-0.500738255526765,0.682846719765945
7.05435163599062,-0.494389038661814,0.592380467628764
7.08513609232462,-0.492190719343841,0.595136073829227
7.32700293182646,-0.531632157897998,0.621879461488323
6.96589063742892,-0.476640142409893,0.572973212674009
7.04091877919745,-0.49425496521189,0.6066365755129
7.04500892480168,-0.491404752611167,0.630626269404576
7.22016993217151,-0.517666162317413,0.616004541285305
7.03519198618875,-0.493382781754843,0.613573244849841
7.57126968895888,-0.560425806005202,0.585077236541683
7.10073755019974,-0.503807309110878,0.612031193129366
7.06301249414891,-0.495889965757618,0.58482270951803
6.95021611349389,-0.476387809827116,0.597557032236074
7.13767224730091,-0.507379524792642,0.644821605614313
7.27323544327789,-0.512899905267464,0.56891651353499
7.09339628326292,-0.500676273908414,0.628302416025914
6.5777278394141,-0.433816225923627,0.601440458131415
6.93625479994565,-0.491602009675641,0.602443723131493
6.94955356925191,-0.482485187498085,0.654160059554869
7.00074467283724,-0.482697301458789,0.566169693083175
7.21379502863926,-0.506948685750626,0.605503863098595
7.00919571473382,-0.484243736854458,0.623142506538233
7.09042692897158,-0.499463243119478,0.596642845277843
7.05041128473413,-0.487380707432559,0.571028130374491
6.90296725031327,-0.474120544793647,0.639015648942275
7.67924919819812,-0.571045574706393,0.593524182504848
7.32121135776597,-0.531540047541859,0.661776682180408
6.71415173321863,-0.451461317202913,0.621432909806698
7.01982862892447,-0.499180492496734,0.612632564041172
7.23320737006256,-0.51993090272489,0.664865310040277
6.88868082007686,-0.473695382677146,0.626153285258753
6.88058744645555,-0.470357361212005,0.631942530329701
6.65843618033041,-0.441665744941346,0.580821072338742
7.13110489495025,-0.495301181020985,0.625916055196351
6.95693451132845,-0.479598633985067,0.53078249449375
7.23841180530618,-0.515766908676576,0.561000398625123
6.8681969212889,-0.477257965496792,0.659435710784124
7.17417690908418,-0.508724613932515,0.591960441424517
7.06712371432268,-0.50083748614904,0.629475863319753
7.13731891155539,-0.500450875871976,0.605332839700233
6.99844467013712,-0.490280815243725,0.645502218171996
7.23718277993259,-0.522922635212419,0.596029761678489
7.00226343306626,-0.493971599412133,0.5883717665157
7.12458732687745,-0.498834485411523,0.625998897865213
6.89383975088448,-0.480013809041628,0.57102943488812
7.0775848536685,-0.49274181126042,0.582379965825446
7.25011454461874,-0.515786254206005,0.605418314814626
6.65884921650027,-0.441561568337472,0.574055851432977
6.91635375494862,-0.479098257008665,0.632170762937463
7.24605265140744,-0.524052763702051,0.545968471794073
7.11284419748208,-0.498949774780939,0.632144575937583
7.02684590523687,-0.487102652664044,0.607302857920661
6.92139919172258,-0.478227896958379,0.598439929200057
6.96422607140001,-0.48580514578853,0.586636800417266
6.93948107939245,-0.485585785050651,0.591465710610716
7.18748698017043,-0.517438285039777,0.583162699513105
6.96602137554815,-0.485000730946327,0.620758922783478
6.73952500023784,-0.455361951404867,0.700393893431869
6.9037030762071,-0.47987399954941,0.602274061549774
7.20121248673659,-0.51300624137825,0.637749763384912
7.13051460876894,-0.503276432841247,0.623428977827565
7.06580661383474,-0.498931009218765,0.574809090532854
7.59125791038494,-0.565017663738985,0.57772385203967
7.20440477368558,-0.503784939304445,0.599480946540624
7.05140479422831,-0.487564454222256,0.572146437070109
6.95331592127577,-0.478990696531064,0.608026883814451
6.64898468274902,-0.440734629173479,0.698861205112737
7.01629197751217,-0.478020659289285,0.648909017330672
7.22202711053838,-0.517144165201145,0.639921505804232
6.95927303676703,-0.473026894569177,0.551389879544902
6.93478342789603,-0.484148757200959,0.629372443684499
7.20428133708058,-0.523755023464873,0.638040358432629
7.03616800565112,-0.484915678747598,0.59237511600001
6.97096551168403,-0.480147523799401,0.61751315863119
7.00440430366183,-0.488781115614852,0.584192321868892
7.13615610882597,-0.496741799195587,0.618496224936936
7.1435028569108,-0.504004426313145,0.518354423641574
7.34554446555235,-0.525506815487857,0.643494061659545
7.1548392107937,-0.49414642996077,0.617262884924025
6.80024551455611,-0.463787582718476,0.6174247787756
6.98441118953391,-0.489205618630996,0.605035647531351
6.99210238525179,-0.490077417187876,0.561021719391276
7.16820718233651,-0.504740097521989,0.578722015421463
6.70606666205984,-0.442627597433413,0.592352374745201
7.2554675968247,-0.512399867422349,0.588680225198363
7.1432204925549,-0.505830389532314,0.596753537281892
7.25501476580094,-0.532763878770441,0.627341193647188
6.88895360763463,-0.467675553578713,0.583098984171798
6.95803009369226,-0.471779218084964,0.646259030734768
6.85493073685356,-0.464477936309147,0.65187374267903
6.97089951976788,-0.499554266478655,0.650794739069997
6.79412949498394,-0.461821221816344,0.607398962515497
7.38490197196758,-0.529694537056342,0.56672621258724
7.16664625281821,-0.508636727260436,0.632772732509594
7.07800682783852,-0.493863988577569,0.584157365732636
7.2542680095727,-0.513544024998028,0.553209434186101
7.38868044176024,-0.52975334742721,0.568422511744149
6.88481336065849,-0.476120305948889,0.605318628107608
7.22818827091751,-0.524510535336012,0.605014404709774
6.96891804437273,-0.480569528435374,0.603248657456876
7.07224222196379,-0.494839318055822,0.630220403315607
7.31025406046474,-0.52104645597196,0.636516757256339
7.14737326219042,-0.507997262494359,0.601985788937359
7.18527897037509,-0.511924899521119,0.607167605840427
7.08135055435643,-0.494170474863755,0.579167759667899
7.27897085219247,-0.520685974860652,0.595030606757883
7.27153297323315,-0.515025696030792,0.55981946845256
7.25375138877308,-0.518819511256552,0.577563766732144
6.84655375039932,-0.468826322674743,0.596337649992028
6.81219614194503,-0.465705768914623,0.613052663016543
6.96583400413382,-0.486872962043718,0.57420705880482
7.06838066380462,-0.499275278315131,0.561714228552625
7.09786725547484,-0.494728333528552,0.605389355842243
6.91785666766034,-0.466047343302348,0.587763700204054
7.62984947108283,-0.569363120250296,0.593730200554156
7.04501015103753,-0.490463099716166,0.562903027279633
7.05922887556926,-0.49216464883853,0.544766661136342
7.01204848792097,-0.483122013626516,0.560483428256866
7.02523410312652,-0.497876505078841,0.624158793802817
7.23411938242032,-0.518364201273345,0.594315184392781
7.06707352552766,-0.496733792277162,0.609044199756854
7.19771399031626,-0.509979559646886,0.597890914135452
6.89864526503266,-0.467667566328962,0.629267215403845
7.14037581751144,-0.503563466397575,0.623493707501511
7.20955790017624,-0.517794187003081,0.672924382062046
7.29069090684756,-0.525444086720359,0.552572934090922
6.80501667807576,-0.458948156457999,0.543735207252717
7.3149586515495,-0.524725147122102,0.648607183372645
6.91384743758085,-0.470119300294443,0.610709240621585
7.03590585119613,-0.498974701569264,0.582544502562484
6.98695336250534,-0.47888887114485,0.508876372832617
7.08865319689167,-0.501424023626772,0.583645503995569
7.07871396856265,-0.497007500995893,0.584751027500682
7.61035916597163,-0.567372667223639,0.608803230616899
7.27593203990923,-0.530042849957226,0.588096819044591
7.06692038245551,-0.490827406987451,0.616072819701528
6.91651244827882,-0.476194156864027,0.598687781646474
6.88635448223161,-0.466221538002917,0.583231485705233
6.95177414503741,-0.481595918061228,0.527545563794387
7.00732794445443,-0.492178755107587,0.582146368477651
7.23149823723046,-0.522244275187684,0.637841265922801
7.12321242508709,-0.498809228788092,0.592190789895496
7.3426649752592,-0.517712778642624,0.59705941755515
7.1896866142751,-0.515151747937874,0.557067197794827
6.8105080092022,-0.464994664950029,0.59770334552533
6.96544685690154,-0.470276273378545,0.64867873891546
6.75716577103864,-0.458515148568875,0.656292613804667
7.17111229506391,-0.511031579367985,0.565180026272571
7.36376048124677,-0.532205833225529,0.607890968253529
6.95857708460876,-0.480923382881572,0.525709243080955
6.96293891530273,-0.48143601927235,0.503681269194953
7.08939832837503,-0.499877894607441,0.616578105979781
6.92892940507789,-0.482204412757388,0.522054188219627
7.09986602962142,-0.49347920234494,0.563583854909766
6.78426051323543,-0.456300221627034,0.577830769344406
7.11220121100768,-0.500889258139437,0.601135914293418
7.23276345318834,-0.515290834589603,0.58388260200152
7.22030380107725,-0.509760570227445,0.570666338105306
7.12523516915686,-0.498028448293221,0.620293362914388
7.30732458269047,-0.513944566101671,0.59845601394897
7.0210330941623,-0.488100248935915,0.597978506124288
7.36245146407649,-0.530877032617444,0.61596191424377
7.07096957945735,-0.496878401601853,0.628787696329822
7.10428087864992,-0.506728510884869,0.606666227309481
6.98653315604156,-0.48635628049488,0.576008473031592
6.92479431544144,-0.465975542561625,0.61275492981952
7.20201855923565,-0.527398597931699,0.619063979255139
6.96390451438499,-0.487051109739397,0.5836098048495
7.09042692897158,-0.499463243119478,0.596642845277843
6.83161027460435,-0.468445389839579,0.634364953851168
7.06276989010098,-0.495868666963865,0.62592161247977
6.76013813348244,-0.462893480864167,0.589461420565954
7.27518406178474,-0.522321036509906,0.603264948613065
7.2468051998853,-0.527765496006288,0.588001336833295
6.95439808956426,-0.489355083613182,0.557415346875026
7.00181477472325,-0.488280694527994,0.55883490620139
6.88700790552363,-0.469964664627769,0.613491149774987
7.10288156688862,-0.497654194023776,0.618588769964352
6.96136624711216,-0.48338394261284,0.506540496105097
7.49047979282971,-0.553611095782407,0.633219418760025
6.73852255727915,-0.455377834840817,0.592404422066833
7.2568501802711,-0.518938267701408,0.606797560497248
7.09851205370792,-0.496752191238543,0.643634141727674
6.79798879378763,-0.461735334421456,0.600119604874666
7.39024485295526,-0.53149548533426,0.566530197688483
7.17108946931953,-0.510855272316374,0.587699228439325
7.01371306212641,-0.475123163859538,0.507207680028377
6.81758387680926,-0.460486617351128,0.590827978110851
7.13910240769919,-0.507177079790525,0.596320457080822
7.28829398760276,-0.520760808119357,0.569042960958801
6.8550444326476,-0.464216748108949,0.590651333172177
7.26523153072485,-0.522298515795141,0.574703136938135
6.9878092910323,-0.485364576981791,0.564422758650306
7.0775849599087,-0.490802097347486,0.615409526350071
6.71744078950668,-0.452662671615111,0.583779322770762
7.07874559750158,-0.489179838199026,0.633350729576614
6.99663978840075,-0.494235972305613,0.615893120409019
7.16048917238358,-0.506066225396647,0.631960708942434
7.13722118004841,-0.495245942158349,0.652356882924463
6.99034440828328,-0.485393872816885,0.595277145919997
6.90452152381802,-0.477918819305676,0.589235226256201
6.74216452683116,-0.464421034802479,0.59863528334927
7.24390867932122,-0.531862630043069,0.585789972747207
7.29810282972857,-0.525365863909195,0.553906973933152
7.15032106267789,-0.498994691788814,0.660548175815141
7.2444215385344,-0.521763196991691,0.547597819468207
6.71782149656897,-0.450612919027751,0.581537655211618
7.5235820923565,-0.550130233414208,0.63238583348312
6.9663341539822,-0.487093910263989,0.607204044613388
7.19170564624635,-0.515279046081996,0.635385834760725
6.5922357198096,-0.435461535895202,0.616713215708472
7.05858989436,-0.486436370650105,0.653387369027006
6.99172807488347,-0.484630898864304,0.609785877530897
6.99479827415731,-0.488309384256199,0.694031385877976
6.99568335214277,-0.493725174239567,0.644236842182526
7.01870196899035,-0.492400977913113,0.596924161412089
7.25497383040901,-0.518774509817317,0.601239128167981
7.00670973842176,-0.480481065277508,0.601977516730985
7.1012778160682,-0.495933529921912,0.614022672809823
6.83675449206196,-0.469248421780153,0.646716482181503
6.66844358144178,-0.439788892773114,0.571595618019489
7.29146993690616,-0.521225656782376,0.667254432029897
7.18636540003162,-0.513639856836763,0.625088581349593
7.00213989739426,-0.492953560065164,0.556300735635148
6.94734811504614,-0.483715441156295,0.611056339274254
7.36409533147895,-0.533859321976569,0.642122642450613
7.0680597706823,-0.491426698950228,0.581972602851152
6.88742276644478,-0.46797392694734,0.618742900161921
7.27932018452623,-0.524146246874864,0.576805364467052
7.00172448210231,-0.494362181744002,0.576664398662618
7.36234980852109,-0.523854602604314,0.599415816745436
6.9563759365756,-0.487323630214649,0.512790151818286
6.95325383770575,-0.487088040349784,0.574362429211236
7.20436878223339,-0.514126986842082,0.609693201362862
7.21223609649061,-0.508248353824777,0.55980395560636
7.10457786280559,-0.498840369486317,0.587380576012931
7.12952509513218,-0.499335307081471,0.681631547861085
7.56809681711786,-0.561884452589661,0.587771792762925
7.07040978737021,-0.49302300568085,0.6034474714465
7.59938229896632,-0.554849966068967,0.588859733307805
7.07543866616172,-0.499145219239658,0.563131671781081
7.15865245993793,-0.512278416727707,0.584221508451362
6.87631622561221,-0.479128339314934,0.617111265152411
6.90858500107683,-0.470268215196679,0.587304897253531
6.88023984369615,-0.468103280836861,0.589531407013875
7.38038145485725,-0.533868176093305,0.60471870967461
7.45250399206143,-0.550230208923434,0.547189591489138
6.86099287159927,-0.465561313455041,0.562403135074871
7.21134990123896,-0.510749663716003,0.52110828898947
6.9996939189669,-0.478727934418616,0.652997225009148
7.15208128242291,-0.497091647473039,0.63479973483496
6.87386680390578,-0.472084346865368,0.665039478801726
7.09008134074381,-0.495976762584087,0.629223020725949
7.26432895622911,-0.523649815455336,0.605094629096334
6.92280407134906,-0.481048652446824,0.640512816741342
7.14047448850339,-0.506125202036815,0.602943157370193
6.8614490172898,-0.479551929544978,0.612769211869743
7.13804735129365,-0.51374370996102,0.595887915007684
7.28451250795912,-0.508058947045834,0.656060865082469
6.87788216990149,-0.474005768250406,0.589331754267815
6.96927997182528,-0.493096314930699,0.590010194420874
7.2728497852887,-0.516399876716879,0.603307710310548
7.18213924825863,-0.502495698575092,0.58575118802903
7.13110578452736,-0.49512319874803,0.603162826282448
7.18422548319977,-0.507558919776721,0.577609983822654
7.09018116888405,-0.49797117428028,0.545807425965615
6.89021247753055,-0.470205538722817,0.613868699506779
